Salary,Uses_AI,Years_Exp,Job_Satisfaction,Is_Remote,TimeSearching
48314,0,3,5,0,30-60 minutes a day
80426,1,10,9,0,15-30 minutes a day
134921,0,8,9,0,Less than 15 minutes a day
18548,1,22,7,0,30-60 minutes a day
84633,1,16,3,0,60-120 minutes a day
24731,1,9,2,0,60-120 minutes a day
63057,0,12,7,0,15-30 minutes a day
180000,1,21,10,0,15-30 minutes a day
1111,0,11,9,1,30-60 minutes a day
10169,1,7,6,1,60-120 minutes a day
59391,1,18,8,0,15-30 minutes a day
12000,1,2,8,1,Over 120 minutes a day
17772,1,2,7,1,30-60 minutes a day
24684,0,10,6,0,30-60 minutes a day
102000,0,16,10,1,15-30 minutes a day
79381,1,10,7,1,30-60 minutes a day
47134,0,31,5,1,15-30 minutes a day
57600,1,4,8,1,60-120 minutes a day
52356,1,2,8,0,15-30 minutes a day
50885,1,3,9,1,15-30 minutes a day
96666,1,12,8,1,30-60 minutes a day
57071,1,3,1,0,Over 120 minutes a day
25123,1,13,5,1,60-120 minutes a day
77332,1,14,7,1,30-60 minutes a day
161905,1,12,10,0,30-60 minutes a day
76307,1,21,4,0,Less than 15 minutes a day
28712,1,7,8,0,30-60 minutes a day
40814,0,11,9,1,15-30 minutes a day
17323,1,1,6,0,Over 120 minutes a day
165000,0,6,5,1,60-120 minutes a day
190000,0,7,7,0,15-30 minutes a day
182591,0,8,7,0,60-120 minutes a day
8374,0,0.5,7,1,30-60 minutes a day
75184,1,24,1,0,30-60 minutes a day
500000,1,25,9,0,Less than 15 minutes a day
64603,1,10,5,0,30-60 minutes a day
30000,0,5,7,1,30-60 minutes a day
41888,0,4,8,0,30-60 minutes a day
32610,0,3,3,0,15-30 minutes a day
41828,1,5,10,0,Over 120 minutes a day
190445,0,15,9,0,30-60 minutes a day
16111,1,3,8,0,60-120 minutes a day
90783,1,24,3,0,30-60 minutes a day
128887,1,21,8,0,Less than 15 minutes a day
10387,1,2,7,0,30-60 minutes a day
80555,1,14,7,0,30-60 minutes a day
18069,0,2,6,1,30-60 minutes a day
82582,1,10,7,0,30-60 minutes a day
89636,0,1,2,0,30-60 minutes a day
107406,0,16,7,1,30-60 minutes a day
22378,0,2,7,0,30-60 minutes a day
40814,1,7,8,0,60-120 minutes a day
111417,1,0.5,8,0,60-120 minutes a day
42962,0,6,8,0,15-30 minutes a day
127388,1,11,6,0,30-60 minutes a day
133757,1,20,10,0,15-30 minutes a day
100000,1,12,9,0,60-120 minutes a day
75332,1,6,7,0,Less than 15 minutes a day
72001,0,12,8,0,15-30 minutes a day
76307,0,10,10,0,Less than 15 minutes a day
161109,1,0.5,7,0,15-30 minutes a day
70113,1,11,6,0,15-30 minutes a day
71962,0,7,3,0,30-60 minutes a day
89108,0,12,7,0,Less than 15 minutes a day
42333,0,20,4,1,30-60 minutes a day
82081,1,5,6,0,60-120 minutes a day
2098,1,2,9,1,15-30 minutes a day
63694,1,3,6,0,30-60 minutes a day
38283,1,3,7,0,15-30 minutes a day
47259,1,7,8,0,30-60 minutes a day
67666,1,11,0,0,60-120 minutes a day
89808,1,8,8,0,30-60 minutes a day
6809,1,2,8,0,15-30 minutes a day
105000,1,10,8,1,15-30 minutes a day
27175,0,4,7,1,60-120 minutes a day
77332,0,10,10,0,15-30 minutes a day
3949,1,13,9,1,30-60 minutes a day
115500,0,11,8,0,30-60 minutes a day
48333,1,8,6,1,15-30 minutes a day
160000,0,10,5,0,30-60 minutes a day
11163,1,4,9,0,30-60 minutes a day
23927,1,9,7,0,30-60 minutes a day
46899,1,3,10,1,60-120 minutes a day
106332,0,11,5,0,30-60 minutes a day
88912,1,7,6,0,30-60 minutes a day
107406,1,7,8,0,15-30 minutes a day
60000,0,5,8,1,30-60 minutes a day
200550,0,10,7,0,30-60 minutes a day
53703,0,12,7,0,30-60 minutes a day
55851,1,1,7,0,Over 120 minutes a day
110000,1,34,8,1,Less than 15 minutes a day
140127,1,16,6,0,15-30 minutes a day
57462,0,20,8,0,30-60 minutes a day
92369,0,20,6,0,15-30 minutes a day
125000,1,6,3,1,15-30 minutes a day
64444,1,15,3,1,Less than 15 minutes a day
51555,1,5,8,0,30-60 minutes a day
56086,0,12,7,1,30-60 minutes a day
9571,1,1,7,1,30-60 minutes a day
54283,0,5,6,0,15-30 minutes a day
115202,0,9,8,0,30-60 minutes a day
42962,1,13,8,0,Over 120 minutes a day
32077,0,13,6,0,30-60 minutes a day
110191,1,26,8,1,30-60 minutes a day
6796,0,10,6,1,Over 120 minutes a day
63155,1,9,7,0,Over 120 minutes a day
61222,0,5,5,0,30-60 minutes a day
101910,1,25,7,0,15-30 minutes a day
83243,1,2,9,0,30-60 minutes a day
213000,1,5,2,0,30-60 minutes a day
1196,1,4,7,0,15-30 minutes a day
111702,1,13,8,1,30-60 minutes a day
57230,1,4,4,0,60-120 minutes a day
48333,1,1,8,0,15-30 minutes a day
177153,1,9,10,0,30-60 minutes a day
153273,0,4,9,0,30-60 minutes a day
80000,0,0.5,6,0,Over 120 minutes a day
45873,0,10,6,0,30-60 minutes a day
54777,1,6,7,1,15-30 minutes a day
25000,1,11,8,0,60-120 minutes a day
108280,0,17,8,0,30-60 minutes a day
26854,1,19,6,1,Less than 15 minutes a day
69599,1,24,6,0,30-60 minutes a day
220000,0,31,7,0,Less than 15 minutes a day
13160,1,5,2,0,60-120 minutes a day
96666,0,6,7,0,15-30 minutes a day
15457,1,2,8,0,Over 120 minutes a day
91295,0,12,0,0,30-60 minutes a day
96666,0,10,6,0,30-60 minutes a day
20386,0,7,6,0,15-30 minutes a day
32222,1,12,7,0,30-60 minutes a day
70888,1,6,8,0,30-60 minutes a day
11064,1,4,2,1,30-60 minutes a day
53703,1,9,8,1,60-120 minutes a day
75184,0,10,5,0,30-60 minutes a day
131036,1,20,8,0,60-120 minutes a day
165000,0,32,7,0,30-60 minutes a day
50955,0,3,8,0,30-60 minutes a day
47259,1,15,8,0,30-60 minutes a day
45111,0,26,5,0,Less than 15 minutes a day
27000,1,4,6,1,15-30 minutes a day
37297,1,4,8,0,Less than 15 minutes a day
42799,1,4,8,1,Over 120 minutes a day
28000,1,2,6,0,30-60 minutes a day
64444,1,6,8,1,15-30 minutes a day
41888,1,5,5,0,15-30 minutes a day
53782,1,6,8,1,30-60 minutes a day
1436,1,0.5,8,0,Over 120 minutes a day
16305,0,3,7,1,Over 120 minutes a day
272000,1,20,9,0,15-30 minutes a day
8374,1,8,10,0,30-60 minutes a day
87508,1,6,6,0,15-30 minutes a day
120000,1,2,7,0,30-60 minutes a day
1000000,1,2,8,0,30-60 minutes a day
44586,1,2,8,0,15-30 minutes a day
4924,1,1,4,1,30-60 minutes a day
330000,0,11,10,0,15-30 minutes a day
110000,0,14,9,1,60-120 minutes a day
80555,0,6,9,0,60-120 minutes a day
80254,0,23,9,0,15-30 minutes a day
65518,1,10,9,0,15-30 minutes a day
145000,0,1,0,0,30-60 minutes a day
104184,1,7,7,0,15-30 minutes a day
6646,1,2,7,0,30-60 minutes a day
4187,0,2,8,0,60-120 minutes a day
79910,1,21,7,0,15-30 minutes a day
71538,1,20,3,0,30-60 minutes a day
64444,0,24,6,0,60-120 minutes a day
13445,0,21,8,0,15-30 minutes a day
65000,0,8,9,1,Less than 15 minutes a day
67666,0,23,5,0,30-60 minutes a day
8639,1,8,8,0,30-60 minutes a day
133700,1,9,9,0,30-60 minutes a day
45111,1,2,5,0,60-120 minutes a day
75184,0,4,8,1,30-60 minutes a day
48333,0,7,5,0,30-60 minutes a day
40814,1,3,3,0,Over 120 minutes a day
1599,1,8,7,0,15-30 minutes a day
34557,1,4,2,0,Over 120 minutes a day
65518,1,4,5,0,60-120 minutes a day
21481,1,3,7,0,30-60 minutes a day
1,1,10,7,1,30-60 minutes a day
51078,0,4,6,0,15-30 minutes a day
127288,0,6,5,0,15-30 minutes a day
59073,1,7,8,0,15-30 minutes a day
18259,1,2,8,0,30-60 minutes a day
64098,1,28,2,0,30-60 minutes a day
55628,0,1,8,0,30-60 minutes a day
30000,1,11,8,0,30-60 minutes a day
242037,1,13,8,1,30-60 minutes a day
59872,0,17,6,0,Less than 15 minutes a day
2468,1,2,9,1,15-30 minutes a day
250000,1,10,8,1,60-120 minutes a day
3544,1,10,7,1,30-60 minutes a day
95384,1,8,9,0,Less than 15 minutes a day
111417,1,12,7,0,30-60 minutes a day
53703,0,7,8,0,15-30 minutes a day
93443,1,17,7,0,15-30 minutes a day
24684,0,15,0,1,Over 120 minutes a day
64444,1,7,5,0,30-60 minutes a day
52216,1,8,8,0,60-120 minutes a day
42962,1,6,7,0,30-60 minutes a day
63877,0,15,8,0,30-60 minutes a day
36000,0,6,7,1,60-120 minutes a day
90000,0,3,8,1,30-60 minutes a day
20871,1,4,5,1,30-60 minutes a day
51555,1,7,8,1,15-30 minutes a day
120000,1,10,4,0,60-120 minutes a day
47259,0,3,8,0,15-30 minutes a day
69369,0,3,5,0,60-120 minutes a day
79910,1,12,6,0,15-30 minutes a day
45111,1,4,6,0,30-60 minutes a day
32222,1,7,9,1,15-30 minutes a day
118919,0,32,7,0,Less than 15 minutes a day
9160,0,13,10,0,Less than 15 minutes a day
42962,1,3,6,0,15-30 minutes a day
156000,1,12,9,1,Over 120 minutes a day
96666,0,22,7,0,60-120 minutes a day
45111,1,2,6,0,60-120 minutes a day
37592,0,15,8,0,15-30 minutes a day
22378,0,25,5,1,30-60 minutes a day
230000,1,26,9,1,Less than 15 minutes a day
41872,1,4,9,0,15-30 minutes a day
66592,1,5,7,0,15-30 minutes a day
61100,0,7,6,0,30-60 minutes a day
120000,1,4,10,0,Less than 15 minutes a day
12000,1,6,8,1,15-30 minutes a day
39740,1,5,8,0,30-60 minutes a day
64178,0,5,7,0,30-60 minutes a day
90445,0,40,7,1,30-60 minutes a day
62296,1,4,10,1,60-120 minutes a day
122062,0,26,6,1,15-30 minutes a day
125000,1,30,4,1,15-30 minutes a day
87536,0,11,8,0,60-120 minutes a day
63694,0,8,7,1,15-30 minutes a day
123578,1,3,5,0,15-30 minutes a day
150000,1,14,7,1,Over 120 minutes a day
35981,1,2,7,0,30-60 minutes a day
52853,0,3,6,0,15-30 minutes a day
155984,0,10,6,0,30-60 minutes a day
90000,1,3,8,1,30-60 minutes a day
45111,1,5,5,0,15-30 minutes a day
140000,1,2,8,1,30-60 minutes a day
85925,0,17,7,1,30-60 minutes a day
107406,0,2,7,0,Less than 15 minutes a day
49000,1,18,8,0,60-120 minutes a day
64444,0,11,7,0,30-60 minutes a day
42962,1,0.5,7,0,60-120 minutes a day
40814,0,4,8,0,30-60 minutes a day
1096,1,12,4,1,Over 120 minutes a day
66769,1,18,7,0,15-30 minutes a day
17945,1,4,5,0,60-120 minutes a day
63694,0,45,6,0,15-30 minutes a day
144000,0,13,0,0,15-30 minutes a day
48333,0,2,7,0,60-120 minutes a day
93023,1,25,6,0,30-60 minutes a day
24204,0,36,7,0,15-30 minutes a day
42962,0,2,6,0,15-30 minutes a day
54000,0,10,9,0,15-30 minutes a day
24684,0,27,10,0,15-30 minutes a day
163000,1,3,6,0,60-120 minutes a day
85925,0,5,3,1,15-30 minutes a day
205000,0,21,7,0,60-120 minutes a day
140000,0,1,6,0,15-30 minutes a day
1234,0,1,10,0,60-120 minutes a day
50955,1,10,6,0,60-120 minutes a day
75000,1,1,6,1,15-30 minutes a day
75184,1,3,9,1,30-60 minutes a day
66151,1,8,7,1,Less than 15 minutes a day
1550,1,15,7,1,30-60 minutes a day
84232,0,6,8,0,15-30 minutes a day
47250,0,3,5,0,30-60 minutes a day
40763,1,2,3,0,Over 120 minutes a day
19333,1,3,8,1,30-60 minutes a day
23927,1,0.5,7,1,15-30 minutes a day
77707,0,28,8,1,15-30 minutes a day
165165,1,16,8,0,60-120 minutes a day
52853,1,17,8,0,Over 120 minutes a day
127000,1,17,3,0,30-60 minutes a day
48333,1,4,8,0,30-60 minutes a day
86401,1,5,8,0,60-120 minutes a day
36518,0,5,9,1,60-120 minutes a day
53703,0,20,8,0,15-30 minutes a day
4937,1,9,9,1,30-60 minutes a day
10259,1,5,7,0,30-60 minutes a day
600,1,2,8,1,30-60 minutes a day
76258,0,13,6,0,30-60 minutes a day
180000,1,17,6,0,30-60 minutes a day
85000,1,13,9,1,Less than 15 minutes a day
38666,0,30,7,0,60-120 minutes a day
30074,1,4,8,0,15-30 minutes a day
51841,0,6,5,0,60-120 minutes a day
91295,0,8,10,0,60-120 minutes a day
76091,1,18,9,0,60-120 minutes a day
186000,1,10,7,0,30-60 minutes a day
5694,1,3,8,0,30-60 minutes a day
48578,1,4,7,1,15-30 minutes a day
7920,1,7,9,0,15-30 minutes a day
52771,0,4,9,0,Less than 15 minutes a day
53703,0,19,8,1,15-30 minutes a day
71538,1,7,7,0,15-30 minutes a day
61222,0,5,7,0,60-120 minutes a day
85350,1,4,7,1,30-60 minutes a day
67666,0,15,8,0,15-30 minutes a day
39490,1,2,6,0,60-120 minutes a day
10408,0,2,5,0,15-30 minutes a day
75184,1,15,8,0,15-30 minutes a day
41888,1,5,10,0,15-30 minutes a day
13452,1,7,8,0,60-120 minutes a day
200000,0,27,9,1,15-30 minutes a day
218079,0,13,0,1,60-120 minutes a day
13597,1,5,7,1,60-120 minutes a day
140000,0,4,8,0,60-120 minutes a day
47259,1,0.5,8,0,60-120 minutes a day
53703,0,10,8,1,60-120 minutes a day
152000,0,15,2,1,30-60 minutes a day
76433,0,26,10,0,15-30 minutes a day
1500,0,10,8,0,Less than 15 minutes a day
27041,1,3,8,0,30-60 minutes a day
51555,1,5,7,0,15-30 minutes a day
48333,1,3,6,0,30-60 minutes a day
4250,1,5,7,1,30-60 minutes a day
37026,1,5,7,0,30-60 minutes a day
60000,1,3,7,0,60-120 minutes a day
127388,0,30,8,0,15-30 minutes a day
5982,1,2,9,0,30-60 minutes a day
142477,1,7,8,0,Less than 15 minutes a day
207000,1,8,7,1,30-60 minutes a day
75184,0,11,9,0,15-30 minutes a day
99,0,6,7,1,30-60 minutes a day
96815,1,12,8,1,15-30 minutes a day
160000,1,10,3,1,Over 120 minutes a day
220000,0,5,3,0,60-120 minutes a day
48980,1,7,8,0,30-60 minutes a day
165000,1,20,4,1,15-30 minutes a day
29621,1,5,8,1,30-60 minutes a day
87000,1,0.5,8,1,60-120 minutes a day
105706,1,23,4,0,60-120 minutes a day
75184,0,17,9,0,15-30 minutes a day
200000,1,3,8,1,60-120 minutes a day
96682,1,10,7,1,15-30 minutes a day
46622,1,20,8,1,30-60 minutes a day
64444,0,10,6,0,15-30 minutes a day
130000,1,5,7,0,30-60 minutes a day
34338,0,9,4,0,60-120 minutes a day
46722,1,2,7,0,30-60 minutes a day
63694,0,20,3,1,30-60 minutes a day
44397,0,6,5,0,30-60 minutes a day
41888,0,1,7,0,15-30 minutes a day
113334,1,6,8,0,Less than 15 minutes a day
74052,1,8,6,1,30-60 minutes a day
150000,1,10,7,1,30-60 minutes a day
78300,0,8,3,0,15-30 minutes a day
8886,1,2,7,0,30-60 minutes a day
8000,1,2,10,0,15-30 minutes a day
99000,0,7,6,0,15-30 minutes a day
89134,1,8,6,0,Less than 15 minutes a day
39745,1,10,3,1,30-60 minutes a day
64444,1,13,4,0,30-60 minutes a day
23765,1,5,7,1,Less than 15 minutes a day
6171,1,12,8,1,60-120 minutes a day
72000,1,13,8,1,30-60 minutes a day
92000,0,18,6,0,15-30 minutes a day
111417,0,3,7,0,60-120 minutes a day
53703,1,5,8,1,Less than 15 minutes a day
130000,0,7,7,0,15-30 minutes a day
107937,0,5,10,0,30-60 minutes a day
53703,1,2,7,0,30-60 minutes a day
95384,1,7,3,0,30-60 minutes a day
41574,0,2,8,0,30-60 minutes a day
60000,1,3,7,0,60-120 minutes a day
100000,0,14,7,0,60-120 minutes a day
152865,1,0.5,9,0,30-60 minutes a day
90000,1,18,8,1,30-60 minutes a day
60000,1,6,5,0,30-60 minutes a day
48278,0,30,10,0,15-30 minutes a day
41469,1,5,8,1,30-60 minutes a day
43068,1,11,8,0,Less than 15 minutes a day
103631,1,30,8,0,Over 120 minutes a day
300000,1,14,10,0,30-60 minutes a day
125000,0,10,7,0,30-60 minutes a day
65152,1,6,8,0,30-60 minutes a day
32222,1,10,7,0,15-30 minutes a day
28000,1,16,6,0,30-60 minutes a day
75184,0,2,9,0,30-60 minutes a day
48333,0,11,7,0,15-30 minutes a day
1728,0,5,7,1,15-30 minutes a day
93443,0,6,8,1,30-60 minutes a day
68677,0,20,8,0,30-60 minutes a day
90221,1,7,10,1,30-60 minutes a day
14720,1,0.5,8,0,Over 120 minutes a day
47259,0,2,6,0,30-60 minutes a day
6140,1,4,7,0,60-120 minutes a day
18560,1,3,9,0,60-120 minutes a day
53703,1,1,6,0,Over 120 minutes a day
51542,0,15,3,0,60-120 minutes a day
24684,1,5,6,1,30-60 minutes a day
290000,0,27,8,1,30-60 minutes a day
64444,0,40,10,0,15-30 minutes a day
33498,0,20,2,0,15-30 minutes a day
7344,1,2,4,0,Less than 15 minutes a day
110000,0,6,8,1,15-30 minutes a day
82500,0,4,10,0,60-120 minutes a day
135000,1,9,7,1,30-60 minutes a day
225000,1,30,8,1,30-60 minutes a day
17827,1,3,2,0,60-120 minutes a day
36306,1,5,7,0,15-30 minutes a day
96666,1,40,8,0,30-60 minutes a day
1037,0,7,9,1,15-30 minutes a day
5106,1,2,10,0,15-30 minutes a day
48333,1,6,6,0,30-60 minutes a day
375922,1,15,8,0,30-60 minutes a day
118483,0,17,9,1,15-30 minutes a day
38556,1,0.5,10,0,60-120 minutes a day
21327,1,4,6,0,15-30 minutes a day
70656,0,24,8,1,15-30 minutes a day
45111,0,20,7,0,30-60 minutes a day
3589,0,4,8,1,15-30 minutes a day
110000,0,14,9,0,30-60 minutes a day
360000,0,10,8,0,30-60 minutes a day
111000,1,8,8,1,15-30 minutes a day
63000,1,2,8,0,30-60 minutes a day
55851,1,19,8,1,30-60 minutes a day
59073,1,21,7,0,Less than 15 minutes a day
42962,1,2,8,0,Over 120 minutes a day
109000,1,3,4,1,15-30 minutes a day
76433,1,10,10,1,Less than 15 minutes a day
441936,0,11,8,0,Over 120 minutes a day
53703,0,20,4,0,15-30 minutes a day
200000,1,21,9,0,30-60 minutes a day
56239,0,13,10,1,15-30 minutes a day
11852,1,1,5,0,60-120 minutes a day
100107,1,5,9,0,60-120 minutes a day
5378,1,4,0,0,Over 120 minutes a day
73567,0,9,9,0,15-30 minutes a day
472,1,0.5,9,0,30-60 minutes a day
86000,1,6,9,0,30-60 minutes a day
76000,1,7,8,1,Over 120 minutes a day
44354,1,2,8,0,Over 120 minutes a day
69814,0,6,5,0,15-30 minutes a day
200000,1,10,5,0,30-60 minutes a day
81679,1,2,3,0,30-60 minutes a day
30000,1,1,7,1,15-30 minutes a day
3612,1,5,7,0,60-120 minutes a day
77332,1,11,9,1,15-30 minutes a day
59073,0,2,8,1,60-120 minutes a day
73036,0,10,8,0,Less than 15 minutes a day
107406,0,11,5,1,Over 120 minutes a day
64885,1,5,8,1,30-60 minutes a day
67000,0,6,7,1,15-30 minutes a day
159924,1,8,7,0,30-60 minutes a day
73036,0,2,7,0,30-60 minutes a day
68677,0,7,8,0,Over 120 minutes a day
111417,0,13,8,0,30-60 minutes a day
130000,1,15,8,0,30-60 minutes a day
17249,0,19,8,0,30-60 minutes a day
53703,1,5,8,0,30-60 minutes a day
90667,1,2,2,0,30-60 minutes a day
107406,0,17,4,1,15-30 minutes a day
85350,1,23,7,1,30-60 minutes a day
8700,1,1,8,1,30-60 minutes a day
130000,0,2,8,0,15-30 minutes a day
70888,1,35,5,0,60-120 minutes a day
90721,1,7,2,0,Over 120 minutes a day
55200,1,5,8,1,15-30 minutes a day
12342,1,1,8,0,Over 120 minutes a day
2065,1,2,5,0,30-60 minutes a day
120000,0,5,7,1,60-120 minutes a day
147000,0,8,9,0,15-30 minutes a day
96000,0,2,3,0,30-60 minutes a day
592,0,4,5,1,30-60 minutes a day
12889,1,0.5,8,0,60-120 minutes a day
8374,1,5,5,0,Less than 15 minutes a day
75000,1,0.5,8,0,60-120 minutes a day
90000,0,8,7,1,15-30 minutes a day
18548,0,4,3,0,60-120 minutes a day
75184,0,25,8,0,15-30 minutes a day
27525,0,6,6,0,15-30 minutes a day
140000,1,6,8,0,30-60 minutes a day
120000,1,2,7,0,30-60 minutes a day
51555,1,1,7,0,60-120 minutes a day
144000,0,5,6,0,15-30 minutes a day
53703,1,20,2,0,30-60 minutes a day
2913,0,2,7,1,30-60 minutes a day
24000,1,2,10,1,15-30 minutes a day
110000,1,38,8,1,30-60 minutes a day
58154,0,4,9,1,30-60 minutes a day
81528,1,29,10,0,15-30 minutes a day
120000,1,15,8,0,30-60 minutes a day
101770,1,5,8,1,15-30 minutes a day
276,1,2,6,1,60-120 minutes a day
53703,1,5,10,0,30-60 minutes a day
140000,0,4,7,0,30-60 minutes a day
350000,0,30,9,0,15-30 minutes a day
254776,1,10,8,1,15-30 minutes a day
95592,1,10,5,0,15-30 minutes a day
100000,0,10,6,1,60-120 minutes a day
128887,1,15,5,0,15-30 minutes a day
120000,1,5,0,1,60-120 minutes a day
61789,0,7,0,0,30-60 minutes a day
13875,1,4,5,1,Over 120 minutes a day
83777,0,10,6,0,60-120 minutes a day
160000,0,8,10,1,30-60 minutes a day
69814,0,30,8,0,60-120 minutes a day
33121,0,7,5,0,30-60 minutes a day
20,1,2,5,1,60-120 minutes a day
133757,1,11,9,1,15-30 minutes a day
2222,0,16,6,0,15-30 minutes a day
147770,0,40,7,1,15-30 minutes a day
32222,0,5,10,0,30-60 minutes a day
350000,1,7,8,0,30-60 minutes a day
64444,1,4,7,0,15-30 minutes a day
76433,1,6,7,0,15-30 minutes a day
6714,1,3,8,0,15-30 minutes a day
48333,0,10,6,1,30-60 minutes a day
12342,0,0.5,8,1,30-60 minutes a day
99099,0,6,9,0,60-120 minutes a day
29000,0,4,2,0,30-60 minutes a day
100000,1,3,6,0,15-30 minutes a day
8609,1,26,9,0,60-120 minutes a day
144000,0,20,7,0,15-30 minutes a day
58154,0,3,8,1,60-120 minutes a day
61222,1,2,8,0,60-120 minutes a day
44024,0,14,10,1,30-60 minutes a day
92546,1,17,10,1,60-120 minutes a day
48787,1,7,9,1,Less than 15 minutes a day
100000,1,4,8,1,30-60 minutes a day
36,0,7,8,1,15-30 minutes a day
53703,1,4,7,1,30-60 minutes a day
160000,0,20,9,1,15-30 minutes a day
120000,1,7,7,0,30-60 minutes a day
75184,1,7,3,1,60-120 minutes a day
17903,0,6,8,1,60-120 minutes a day
5025,1,0.5,6,0,60-120 minutes a day
56925,0,5,8,1,Over 120 minutes a day
191608,0,11,9,1,30-60 minutes a day
70063,1,25,7,0,Less than 15 minutes a day
69814,1,15,7,1,Less than 15 minutes a day
10767,1,2,1,0,15-30 minutes a day
35444,1,4,9,0,30-60 minutes a day
42752,1,33,8,1,15-30 minutes a day
19177,1,4,6,0,30-60 minutes a day
151860,1,17,9,0,60-120 minutes a day
78023,1,10,8,0,60-120 minutes a day
64257,1,6,7,1,Over 120 minutes a day
250000,1,12,10,1,Less than 15 minutes a day
91000,1,0.5,7,0,Over 120 minutes a day
60192,1,6,8,0,30-60 minutes a day
7408,1,3,8,0,Over 120 minutes a day
592,1,3,8,1,30-60 minutes a day
57325,1,2,10,1,60-120 minutes a day
122611,1,18,7,0,30-60 minutes a day
259000,1,37,3,1,15-30 minutes a day
150000,1,12,10,1,15-30 minutes a day
63370,1,2,10,0,15-30 minutes a day
175000,0,39,7,1,Over 120 minutes a day
1091,0,5,5,0,30-60 minutes a day
60000,1,15,8,1,30-60 minutes a day
60000,0,3,5,0,30-60 minutes a day
67000,0,12,9,1,15-30 minutes a day
95541,0,20,10,0,30-60 minutes a day
11204,1,2,5,0,Over 120 minutes a day
66000,0,3,4,0,60-120 minutes a day
71962,0,7,6,1,15-30 minutes a day
52122,1,2,10,1,Over 120 minutes a day
85925,1,12,9,0,60-120 minutes a day
210000,1,24,6,1,60-120 minutes a day
170000,0,3,7,0,30-60 minutes a day
5332,1,0.5,9,1,60-120 minutes a day
19333,1,9,6,1,30-60 minutes a day
70000,1,5,9,1,15-30 minutes a day
21564,1,6,10,0,Less than 15 minutes a day
56051,1,3,10,1,30-60 minutes a day
47267,0,5,0,0,30-60 minutes a day
145386,1,10,10,1,30-60 minutes a day
50885,1,9,6,0,30-60 minutes a day
1500,1,2,8,0,30-60 minutes a day
25777,1,21,7,0,30-60 minutes a day
60147,0,13,7,0,30-60 minutes a day
9697,1,3,8,1,15-30 minutes a day
33941,1,9,7,1,30-60 minutes a day
43285,0,18,7,1,15-30 minutes a day
100000,0,12,6,1,15-30 minutes a day
128887,0,39,10,1,15-30 minutes a day
157000,1,13,6,1,15-30 minutes a day
15536,1,3,3,0,60-120 minutes a day
214000,0,13,0,0,15-30 minutes a day
78431,0,14,6,1,30-60 minutes a day
210000,1,20,7,1,15-30 minutes a day
100000,1,5,7,0,Less than 15 minutes a day
69000,0,12,2,1,15-30 minutes a day
53869,0,3,9,0,60-120 minutes a day
167125,0,24,5,0,30-60 minutes a day
155000,1,7,8,1,30-60 minutes a day
75000,0,7,8,0,30-60 minutes a day
12984,1,4,10,1,15-30 minutes a day
79962,1,27,8,1,15-30 minutes a day
130000,1,5,9,0,15-30 minutes a day
120000,1,10,8,1,60-120 minutes a day
3949,0,6,10,1,15-30 minutes a day
70959,0,12,10,0,30-60 minutes a day
37772,1,30,9,0,60-120 minutes a day
49430,1,0.5,10,1,30-60 minutes a day
25123,1,7,6,1,15-30 minutes a day
70193,1,12,7,0,60-120 minutes a day
26891,1,7,9,0,30-60 minutes a day
165000,0,25,5,0,30-60 minutes a day
